countryFrom,countryTo,value
IR,MR,0.00120
ME,SK,0.00351
JO,YE,0.00327
TR,TZ,0.00021
EE,MA,0.00064
MK,PH,0.00223
KE,MU,0.00265
EC,EG,0.00077
AO,ZW,0.00534
GM,NO,0.00050
SN,VE,0.00138
NG,SG,0.00022
CZ,UY,0.00049
CY,DZ,0.00144
GW,ID,0.00329
BH,PK,0.00115
EG,NP,0.00052
BZ,IT,0.00114
FJ,LU,0.00409
NA,ZW,0.00447
CH,KN,0.00319
CL,LU,0.00047
BJ,NA,0.00509
ID,ML,0.00155
CR,HK,0.00086
FJ,IT,0.00045
AZ,KZ,0.00404
BY,TN,0.00104
BZ,RW,0.01888
EC,RU,0.00036
CG,ID,0.00165
DK,KN,0.00450
MX,QA,0.00037
MZ,VE,0.00185
BZ,GT,0.02675
RS,SZ,0.00338
GH,GN,0.00414
DO,WS,0.03414
GR,MZ,0.00050
KH,PT,0.00038
EE,GM,0.00152
ER,IR,0.00161
BW,IL,0.00058
KN,ZA,0.00606
HR,KE,0.00042
SE,YE,0.00047
CO,JO,0.00096
MG,PE,0.00207
PT,ZW,0.00031
HT,ML,0.00620
ER,ZA,0.00262
DJ,IT,0.00119
GD,UK,0.00057
BO,EE,0.00205
CM,VE,0.00105
JP,KO,0.00071
AF,SI,0.00203
LU,ML,0.00193
BH,TW,0.00070
BB,FR,0.00048
BR,GN,0.00078
BD,BO,0.00188
KR,SY,0.00034
NI,SA,0.00126
NZ,OM,0.00061
LS,PG,0.01251
AE,SN,0.00153
NP,SK,0.00102
PR,SI,0.00127
AU,YE,0.00036
BW,SE,0.00042
HU,PH,0.00049
NG,RU,0.00011
ML,PY,0.00803
CR,VN,0.00127
FI,GA,0.00063
CG,NP,0.00221
HT,NP,0.00399
BR,MK,0.00032
PG,PH,0.00260
NL,VU,0.00096
BI,DK,0.00123
BO,PT,0.00049
GR,SD,0.00041
AU,MR,0.00088
GP,IE,0.00409
AE,NP,0.00139
OM,VN,0.00117
OM,RU,0.00031
HU,MD,0.00148
SO,US,0.00089
RO,VE,0.00057
CL,MG,0.00095
LS,MG,0.01242
HU,UZ,0.00065
GE,VN,0.00078
BD,CM,0.00077
BW,TH,0.00099
NE,NL,0.00043
IQ,TH,0.00066
PY,VN,0.00354
PE,TT,0.00272
KW,VN,0.00109
BF,BO,0.00308
NP,PT,0.00024
SA,TJ,0.00224
KW,SG,0.00057
BF,CL,0.00057
HN,TH,0.00217
CI,LB,0.00202
BA,JP,0.00018
SE,TT,0.00054
LY,QA,0.00207
LS,PT,0.00119
BG,BH,0.00182
IS,UA,0.00052
KZ,PT,0.00037
DZ,SY,0.00245
MR,US,0.00033
GE,MZ,0.00167
ES,SZ,0.00066
NE,VN,0.00228
CI,ZM,0.00264
MZ,NE,0.00490
IS,RS,0.00082
AZ,PT,0.00046
KG,SA,0.00193
GY,MA,0.00500
BD,YE,0.00194
LA,MG,0.00721
MZ,SG,0.00070
KO,ME,0.02340
DO,UG,0.00283
CN,TG,0.00035
HR,SN,0.00088
MZ,TG,0.00586
BH,ML,0.00453
JM,TH,0.00104
RO,TN,0.00042
FJ,VN,0.00301
DO,GH,0.00353
CM,LB,0.00098
BB,TZ,0.00315
UA,UG,0.00036
PL,SN,0.00029
BI,PT,0.00103
BI,ZM,0.00663
JO,MX,0.00050
PT,TD,0.00108
PA,SA,0.00086
PK,ZW,0.00070
GN,IE,0.00177
IS,LV,0.00173
BW,CI,0.00442
KG,PK,0.00231
ET,GR,0.00023
BO,MA,0.00175
GR,PR,0.00062
DO,PH,0.00467
ST,US,0.00073
AF,TJ,0.01968
FI,OM,0.00044
HN,UG,0.00355
BW,NZ,0.00091
AL,DK,0.00063
ID,NI,0.00285
GT,HU,0.00114
MG,RW,0.00426
AL,LB,0.00262
CN,JM,0.00024
BT,SE,0.00110
BB,DE,0.00039
PT,RW,0.00041
AL,IE,0.00100
PG,PK,0.00099
LY,TZ,0.00160
AL,TZ,0.00197
JP,MZ,0.00021
AO,IL,0.00091
MA,TH,0.00033
LA,VU,0.02164
AE,TT,0.00340
EC,MA,0.00126
AL,KZ,0.00464
LV,PE,0.00160
HU,JM,0.00095
MM,NO,0.00090
CR,PT,0.00033
HT,JP,0.00042
BF,MR,0.00765
AO,BW,0.00777
SG,SV,0.00204
CH,TM,0.00391
IE,NP,0.00045
CL,JM,0.00103
GT,ZW,0.00429
CL,VA,0.00621
CN,HN,0.00049
DZ,LY,0.00242
IS,LB,0.00106
BF,WS,0.01143
BD,BG,0.00057
SK,VN,0.00070
ET,HT,0.00266
LU,NG,0.00056
BT,ZW,0.00884
LV,VN,0.00131
BR,YE,0.00042
CI,DK,0.00049
GA,SD,0.00291
LV,MT,0.00398
ET,JO,0.00103
BW,FI,0.00067
KZ,LV,0.00300
HU,SD,0.00056
MZ,NZ,0.00070
CU,GT,0.00312
GD,ZA,0.00219
NI,UY,0.00416
NO,PA,0.00065
CF,NZ,0.00180
MD,UA,0.00180
FJ,LK,0.00393
KH,PY,0.00821
IN,LR,0.00069
NG,SZ,0.00226
BI,UG,0.00364
JP,SL,0.00047
IL,ZW,0.00040
CI,RW,0.00394
GD,KR,0.00104
NE,ZM,0.00383
FJ,PK,0.00173
GT,PT,0.00058
NG,PR,0.00110
LV,ZA,0.00055
DK,WS,0.00216
ER,SE,0.00151
MZ,PE,0.00163
GH,OM,0.00134
DZ,VN,0.00091
MU,NG,0.00230
CL,ET,0.00034
BR,MR,0.00100
DM,TW,0.00254
CI,SL,0.00768
MG,ZW,0.00329
CN,LI,0.00060
KZ,MY,0.00062
BR,FJ,0.00065
KM,ZA,0.00371
AF,HT,0.01157
CY,MA,0.00093
BN,IL,0.00092
HK,ZW,0.00082
AT,BO,0.00059
CZ,PR,0.00081
MW,UY,0.00149
CN,KG,0.00051
KW,RO,0.00072
EE,VE,0.00094
GD,NL,0.00099
CF,GT,0.01231
ML,SG,0.00074
ML,PL,0.00041
FJ,PA,0.00858
BD,PG,0.00172
JP,MR,0.00071
CF,IL,0.00114
CG,GT,0.00537
SG,ZW,0.00063
IL,RW,0.00052
FI,KG,0.00152
OM,ZW,0.00226
IL,PH,0.00031
LA,PK,0.00153
BD,LR,0.00451
FI,NE,0.00087
BD,GW,0.00302
BN,CO,0.00252
AR,BA,0.00062
CN,KM,0.00113
MR,PH,0.00704
KW,RU,0.00029
MK,NZ,0.00077
LA,PE,0.00322
MA,VE,0.00081
BZ,CO,0.00683
SZ,TZ,0.00329
BB,CR,0.00662
YE,ZA,0.00081
ID,NE,0.00249
GM,ZW,0.00268
DZ,IE,0.00045
BD,DZ,0.00091
BG,ZW,0.00110
ML,NP,0.00208
KH,MW,0.00216
AE,CU,0.00133
MM,PG,0.00678
IN,MD,0.00045
NA,TW,0.00081
NO,UZ,0.00046
BB,LB,0.00419
MA,MG,0.00160
BO,CM,0.00228
AE,ME,0.00478
CG,RU,0.00040
EG,LK,0.00047
BD,SD,0.00109
LK,TG,0.00356
CM,JO,0.00129
LV,NZ,0.00068
IQ,RU,0.00031
BD,MU,0.00348
MV,NP,0.02111
IQ,RS,0.00116
AF,SD,0.00462
MZ,RU,0.00035
UK,WS,0.00075
LY,RS,0.00165
AT,NE,0.00072
ES,GN,0.00070
MY,PY,0.00153
BE,JO,0.00030
IN,KO,0.00072
GD,HU,0.00268
AD,US,0.00073
MA,ML,0.00133
KE,LT,0.00064
ES,FJ,0.00058
IN,NI,0.00040
SD,SO,0.02180
RU,UY,0.00026
DZ,KR,0.00018
CH,SO,0.00276
GR,LI,0.00175
AU,BB,0.00061
NZ,RW,0.00081
BF,MY,0.00045
GN,PK,0.00208
AO,NE,0.01008
AO,AT,0.00088
DO,EG,0.00176
DO,PT,0.00080
RO,VN,0.00041
CM,SA,0.00037
GH,SC,0.00717
CG,MY,0.00066
BD,UY,0.00100
AR,MW,0.00048
HT,ID,0.00298
AU,BZ,0.00142
DO,VU,0.02513
DZ,HU,0.00047
MA,UY,0.00094
JM,PL,0.00053
TW,VE,0.00030
CL,MW,0.00052
BN,ES,0.00054
OM,PH,0.00177
AF,CN,0.00034
ID,SB,0.00490
AR,BT,0.00236
DK,TM,0.00551
PH,SK,0.00106
LU,SL,0.00415
DM,TT,0.02582
BJ,SD,0.00240
BF,IL,0.00034
CZ,RW,0.00076
MW,PH,0.00141
CL,SY,0.00093
FI,GM,0.00053
LB,SI,0.00062
RW,VN,0.00157
IE,MC,0.00187
VN,VU,0.00511
BI,LU,0.00537
LK,VU,0.00666
SK,SY,0.00187
FI,MD,0.00110
IR,UG,0.00015
AT,LC,0.00355
KW,TR,0.00038
JM,KR,0.00037
TW,UZ,0.00044
BO,SA,0.00090
KR,MT,0.00038
KE,YE,0.00147
AL,CY,0.00322
GH,SB,0.00515
CR,TT,0.00455
BZ,JP,0.00116
TO,WS,0.10483
DK,TJ,0.00145
HT,MG,0.00742
CF,PK,0.00200
IR,ME,0.00081
MA,PY,0.00332
ER,IN,0.00097
OM,PE,0.00142
AF,PT,0.00069
AR,BW,0.00091
BO,GE,0.00232
BJ,KR,0.00027
BB,CH,0.00072
BR,ST,0.00221
JM,NZ,0.00096
BH,FI,0.00076
AF,MM,0.01050
EC,ID,0.00147
CN,NI,0.00033
JM,VN,0.00185
GH,SK,0.00080
CZ,OM,0.00057
ID,PY,0.00386
AO,AR,0.00143
LT,SA,0.00040
HR,MZ,0.00117
OM,SI,0.00089
MG,OM,0.00317
BA,ME,0.00606
PT,SY,0.00044
JO,KE,0.00081
BN,HK,0.00187
FM,TO,0.10911
MM,PL,0.00071
DZ,KW,0.00159
AO,DK,0.00086
LT,SG,0.00044
CL,SD,0.00061
JO,PH,0.00160
TO,UK,0.00103
BO,PK,0.00108
PH,SD,0.00165
TG,VU,0.02227
AU,LI,0.00088
IT,TJ,0.00070
BB,PR,0.00862
DJ,SN,0.01271
PE,YE,0.00235
AR,GN,0.00187
LV,VE,0.00181
NO,YE,0.00070
CH,VA,0.00247
CN,TJ,0.00060
CU,KW,0.00153
SO,YE,0.03858
MZ,NI,0.00560
JO,TN,0.00108
ML,MR,0.01055
MC,QA,0.00476
TR,ZM,0.00037
MY,SV,0.00169
GY,HU,0.00274
AF,MX,0.00125
AT,BN,0.00088
PA,ZM,0.00299
BJ,LY,0.00365
SA,SV,0.00188
FJ,ZA,0.00126
PY,SG,0.00185
TZ,WS,0.00670
IR,UZ,0.00033
CI,PG,0.00431
PA,SI,0.00137
BY,DO,0.00505
MW,PL,0.00027
GY,PA,0.01519
RS,UY,0.00099
EG,KO,0.00266
GR,JM,0.00070
PR,RO,0.00109
BH,BR,0.00043
AT,BW,0.00056
AE,BJ,0.00209
CZ,NA,0.00113
NP,RW,0.00229
AE,MG,0.00258
BI,BJ,0.00870
AM,LB,0.00103
IE,LS,0.00224
BF,SK,0.00115
KE,TJ,0.00355
DK,MC,0.00119
GE,MD,0.00359
GE,IS,0.00103
PR,TR,0.00058
BY,IS,0.00136
GT,IR,0.00057
KW,NP,0.00160
BF,BG,0.00094
NE,SI,0.00175
AO,UY,0.00440
BO,DO,0.00920
BR,LI,0.00100
LI,SE,0.00112
CG,PH,0.00229
PH,TN,0.00097
GL,ZA,0.00133
ET,PG,0.00167
AF,BR,0.00057
CI,IR,0.00041
IL,KZ,0.00047
BD,EE,0.00069
PY,SA,0.00171
CN,MZ,0.00017
GH,RS,0.00071
AR,CG,0.00078
AT,YE,0.00061
BG,SY,0.00153
MM,MN,0.00855
MD,ZA,0.00121
BZ,PA,0.02148
CF,TD,0.02311
CO,SR,0.00421
RS,TN,0.00063
AT,BT,0.00145
GM,JM,0.00409
MX,NA,0.00109
NG,SI,0.00032
CH,GL,0.00070
AR,BB,0.00168
EG,LU,0.00049
ME,PL,0.00090
BZ,PE,0.00917
MK,MY,0.00064
EC,GE,0.00167
BO,JM,0.00553
LY,ML,0.00377
CZ,MN,0.00105
CG,MX,0.00072
GW,PG,0.00825
KZ,NZ,0.00074
KH,VU,0.01184
ET,QA,0.00076
HT,SL,0.01333
KE,TO,0.00722
BE,YE,0.00056
CO,SI,0.00043
GH,TR,0.00025
BD,CZ,0.00031
BT,GH,0.00524
SY,TN,0.00171
MW,TT,0.00334
IT,MR,0.00070
GA,PG,0.00458
BZ,MW,0.01124
CI,LR,0.01129
IL,PY,0.00117
MR,TZ,0.00449
BF,VE,0.00142
CL,LV,0.00073
HR,UY,0.00087
MK,SA,0.00071
TR,YE,0.00068
GE,JM,0.00230
SY,VN,0.00168
MV,SA,0.00696
SE,TD,0.00100
CM,NZ,0.00040
BB,ES,0.00063
SO,UK,0.00136
CL,MC,0.00212
AM,KH,0.00185
MZ,PG,0.00368
AU,GD,0.00098
LC,US,0.00079
ER,ZM,0.01049
CR,SG,0.00066
BN,NP,0.00406
DM,PT,0.00187
BT,IQ,0.00855
CN,ME,0.00040
TO,ZA,0.00397
MY,SY,0.00073
HK,LV,0.00089
CI,NO,0.00057
TG,WS,0.03026
AD,EE,0.01119
AO,BJ,0.00608
AT,MC,0.00121
LY,SN,0.00267
CI,SK,0.00175
BD,BN,0.00279
MN,VN,0.00216
LA,MW,0.00395
AL,RS,0.00202
MK,ZA,0.00062
BN,RO,0.00184
AO,GW,0.01329
SE,TJ,0.00112
TN,TZ,0.00062
BN,PY,0.01571
NL,SL,0.00058
LR,TH,0.00253
EG,SR,0.00266
GW,SN,0.00484
AE,MT,0.00288
GN,RU,0.00095
DE,SV,0.00046
ES,MG,0.00033
BO,SG,0.00098
GA,RW,0.00418
DO,HT,0.01343
DZ,SK,0.00102
NA,SI,0.00177
SD,SN,0.00175
IE,PG,0.00084
FJ,MY,0.00130
CL,PG,0.00095
PR,UG,0.00152
TO,VU,0.07715
EG,MK,0.00084
NO,TG,0.00099
SE,TO,0.00228
MC,NL,0.00072
BI,GH,0.00454
ER,ML,0.01420
LY,UG,0.00153
AZ,IL,0.00058
EG,PY,0.00202
CZ,SN,0.00049
PA,UG,0.00164
BY,VE,0.00141
BN,EG,0.00159
BF,MA,0.00097
BA,SG,0.00063
IE,UY,0.00049
KE,SO,0.00956
GH,HU,0.00037
LR,SA,0.00217
AO,SN,0.00444
EC,HT,0.00587
IR,LV,0.00034
BN,RU,0.00073
JO,PT,0.00027
KR,MW,0.00019
BA,UA,0.00075
GD,IR,0.00135
GW,TZ,0.00291
RU,TD,0.00110
AD,CL,0.00567
ST,UK,0.00111
MT,TT,0.00678
KR,ZW,0.00024
AU,AZ,0.00033
AF,YE,0.00818
PR,UY,0.00264
AF,PE,0.00322
PG,SN,0.00275
LY,TW,0.00058
IE,RW,0.00077
CR,LV,0.00267
BF,HU,0.00053
LA,SL,0.01295
BI,CI,0.00994
HK,JO,0.00071
AU,LR,0.00085
JM,UG,0.00170
NO,SL,0.00111
NP,PG,0.00251
ET,MG,0.00166
ID,VU,0.00557
ES,MR,0.00090
CF,GM,0.00767
GW,IN,0.00047
IE,SN,0.00049
NA,NG,0.00154
CY,SG,0.00052
BZ,CL,0.00419
LS,SZ,0.02485
QA,UA,0.00049
DZ,JP,0.00014
LI,LT,0.00622
GT,MZ,0.00476
MA,MZ,0.00126
CM,CO,0.00069
HK,LB,0.00054
BI,MZ,0.00849
AF,EE,0.00290
LK,LU,0.00111
AN,SA,0.00301
CR,GM,0.00281
PR,TT,0.00592
ET,PL,0.00017
CO,PG,0.00155
NP,ZM,0.00153
MA,NZ,0.00030
GN,NO,0.00131
IQ,NP,0.00171
BA,BG,0.00110
ME,MK,0.00742
CF,MW,0.00517
MZ,PH,0.00203
